,Date,Trend,isPartial
211,2021-05-22,52,False
212,2021-05-23,60,False
213,2021-05-24,56,False
214,2021-05-25,46,False
215,2021-05-26,39,False
216,2021-05-27,35,False
217,2021-05-28,36,False
218,2021-05-29,36,False
219,2021-05-30,37,False
220,2021-05-31,32,False
221,2021-06-01,31,False
222,2021-06-02,32,False
223,2021-06-03,29,False
224,2021-06-04,34,False
225,2021-06-05,30,False
226,2021-06-06,32,False
227,2021-06-07,29,False
228,2021-06-08,42,False
229,2021-06-09,39,False
230,2021-06-10,34,False
231,2021-06-11,27,False
232,2021-06-12,26,False
233,2021-06-13,25,False
234,2021-06-14,32,False
235,2021-06-15,27,False
236,2021-06-16,25,False
237,2021-06-17,22,False
238,2021-06-18,22,False
239,2021-06-19,21,False
240,2021-06-20,24,False
241,2021-06-21,33,False
242,2021-06-22,45,False
243,2021-06-23,32,False
