,Date,Trend,isPartial
144,2023-03-16,45,False
145,2023-03-17,53,False
146,2023-03-18,50,False
147,2023-03-19,52,False
148,2023-03-20,62,False
149,2023-03-21,54,False
150,2023-03-22,54,False
151,2023-03-23,52,False
152,2023-03-24,50,False
153,2023-03-25,41,False
154,2023-03-26,42,False
155,2023-03-27,47,False
156,2023-03-28,46,False
157,2023-03-29,48,False
158,2023-03-30,46,False
159,2023-03-31,44,False
160,2023-04-01,41,False
161,2023-04-02,38,False
162,2023-04-03,43,False
163,2023-04-04,42,False
164,2023-04-05,41,False
165,2023-04-06,40,False
166,2023-04-07,38,False
167,2023-04-08,36,False
168,2023-04-09,35,False
169,2023-04-10,41,False
170,2023-04-11,58,False
171,2023-04-12,50,False
172,2023-04-13,47,False
173,2023-04-14,50,False
174,2023-04-15,41,False
175,2023-04-16,40,False
176,2023-04-17,43,False
177,2023-04-18,42,False
178,2023-04-19,43,False
179,2023-04-20,41,False
180,2023-04-21,42,False
181,2023-04-22,39,False
182,2023-04-23,37,False
183,2023-04-24,42,False
184,2023-04-25,40,False
185,2023-04-26,45,False
186,2023-04-27,40,False
187,2023-04-28,38,False
188,2023-04-29,35,False
189,2023-04-30,35,False
190,2023-05-01,39,False
191,2023-05-02,38,False
192,2023-05-03,39,False
193,2023-05-04,37,False
194,2023-05-05,36,False
195,2023-05-06,34,False
196,2023-05-07,33,False
197,2023-05-08,41,False
198,2023-05-09,37,False
199,2023-05-10,38,False
200,2023-05-11,37,False
201,2023-05-12,40,False
202,2023-05-13,32,False
203,2023-05-14,30,False
204,2023-05-15,33,False
205,2023-05-16,33,False
206,2023-05-17,34,False
207,2023-05-18,34,False
208,2023-05-19,33,False
209,2023-05-20,30,False
210,2023-05-21,31,False
211,2023-05-22,35,False
212,2023-05-23,32,False
213,2023-05-24,31,False
214,2023-05-25,34,False
215,2023-05-26,33,False
216,2023-05-27,29,False
217,2023-05-28,30,False
218,2023-05-29,34,False
219,2023-05-30,32,False
220,2023-05-31,33,False
221,2023-06-01,32,False
222,2023-06-02,31,False
223,2023-06-03,28,False
224,2023-06-04,30,False
225,2023-06-05,38,False
226,2023-06-06,40,False
227,2023-06-07,37,False
228,2023-06-08,35,False
229,2023-06-09,34,False
230,2023-06-10,37,False
231,2023-06-11,33,False
232,2023-06-12,37,False
233,2023-06-13,33,False
234,2023-06-14,34,False
235,2023-06-15,39,False
236,2023-06-16,35,False
237,2023-06-17,32,False
238,2023-06-18,30,False
239,2023-06-19,34,False
240,2023-06-20,35,False
241,2023-06-21,49,False
242,2023-06-22,44,False
243,2023-06-23,45,False
