Date,portfolio_value,Close,Normalized_Searches_delayed,strategy,coin,qty,balance,coins_value,norm_search_MA_upper_band,norm_search_MA_lower_band
2019-07-14,9997.849008913076,85.91722106933594,6.478774076698164,0,Monero,0.01578006317116807,9998.0219444953,-0.1729355822239182,16.995801286280617,10.311183256514283
2019-07-14,9997.849008913076,89.77047729492188,14.363752782029849,0,Litecoin,0.0,9998.0219444953,-0.1729355822239182,16.051332148882942,11.976788372337912
2019-07-15,9997.849008913076,0.971759021282196,6.8717855055523085,0,Tezos,0.0,9998.0219444953,-0.1729355822239182,8.807327060958768,4.091442837906765
2019-07-15,9997.849008913076,10895.08984375,6.298411404295775,0,Bitcoin,0.0,9998.0219444953,-0.1729355822239182,9.690061592374787,5.209254724243769
2019-07-15,9997.849008913076,0.315310001373291,5.99428090798361,-1,Ripple,0.0,9998.0219444953,-0.1729355822239182,8.296387405018368,6.040220912748306
2019-07-15,9997.849008913076,0.0595370009541511,0.5254958550007868,-1,Cardano,0.0,9998.0219444953,-0.1729355822239182,1.0296715787380633,0.6459483857897907
2019-07-15,9997.961957623902,89.49606323242188,13.10092652282668,0,Monero,0.01578006317116807,9998.078418850713,-0.11646122681078233,16.828603945230284,10.399442633483071
2019-07-15,9997.961957623902,90.9229736328125,11.573421437432598,-1,Litecoin,0.0,9998.078418850713,-0.11646122681078233,15.890976835463578,11.761660789883761
2019-07-15,9997.961957623902,229.7760009765625,12.011022394407215,0,Ethereum,0.0,9998.078418850713,-0.11646122681078233,8.560891601242817,2.2843094651416465
2019-07-15,9997.961957623902,2.728492021560669,6.011192383610679,-1,Chainlink,0.0,9998.078418850713,-0.11646122681078233,16.735006665835343,6.135523946559947
2019-07-16,9997.961957623902,9477.6416015625,7.963752122892964,0,Bitcoin,0.0,9998.078418850713,-0.11646122681078233,9.60947974771127,5.404079672148104
2019-07-16,9997.473411818655,74.01622009277344,10.354640735997751,0,Monero,0.01578006317116807,9997.834145948089,-0.36073412943420735,16.6066622558112,10.186799982454298
2019-07-16,9997.473411818655,199.1886749267578,10.49087934392641,0,Ethereum,0.0,9997.834145948089,-0.36073412943420735,9.055615030221968,2.465356544260385
2019-07-16,9997.473411818655,2.197649955749512,7.344176277352033,0,Chainlink,0.0,9997.834145948089,-0.36073412943420735,16.377583694049836,5.947468381166037
2019-07-16,9997.473411818655,0.858834981918335,5.114903565166568,0,Tezos,0.0,9997.834145948089,-0.36073412943420735,8.61915378000225,4.057202554818916
2019-07-16,9997.473411818655,0.2967259883880615,6.998022682285703,0,Ripple,0.0,9997.834145948089,-0.36073412943420735,8.244889042006195,6.0690150788807955
2019-07-16,9997.473411818655,79.49993133544922,14.922955941247212,0,Litecoin,0.0,9997.834145948089,-0.36073412943420735,15.90984454189439,11.899455530392025
2019-07-16,9997.473411818655,0.0520519986748695,0.7520022868979344,0,Cardano,0.0,9997.834145948089,-0.36073412943420735,1.0174365943312746,0.6459251280014378
2019-07-17,9997.473411818655,0.0552389994263649,0.9911595135694733,0,Cardano,0.0,9997.834145948089,-0.36073412943420735,1.0259866630700494,0.6586388795830785
2019-07-17,9997.473411818655,89.81072235107422,15.896528388210488,0,Litecoin,0.0,9997.834145948089,-0.36073412943420735,16.036969355356817,12.037914497205236
2019-07-17,9997.550490598593,76.45850372314453,8.257315326171991,0,Monero,0.01578006317116807,9997.872685338058,-0.3221947394650418,16.432241785724848,9.718793478420558
2019-07-17,9997.550490598593,0.9198309779167176,5.754266510812389,0,Tezos,0.0,9997.872685338058,-0.3221947394650418,8.483126282242226,4.1033974900253725
2019-07-17,9997.550490598593,0.3106130063533783,6.998022682285703,0,Ripple,0.0,9997.872685338058,-0.3221947394650418,8.198816678241084,6.095221270376182
2019-07-17,9997.550490598593,9693.802734375,9.553251230852926,0,Bitcoin,0.0,9997.872685338058,-0.3221947394650418,9.796826389649171,5.626027334394852
2019-07-17,9997.550490598593,2.379703998565674,8.010668224222712,0,Chainlink,0.0,9997.872685338058,-0.3221947394650418,16.065004757736048,5.86606509080667
2019-07-17,9997.550490598593,211.48497009277344,10.82868891069992,0,Ethereum,0.0,9997.872685338058,-0.3221947394650418,9.50353451265202,2.6509624522626765
2019-07-18,9997.792321463241,84.12104797363281,13.10092652282668,0,Monero,0.01578006317116807,9997.993600770382,-0.20127930714046602,16.327152301325636,9.826872244084942
2019-07-18,9997.792321463241,0.9754130244255066,4.906398291689328,0,Tezos,0.0,9997.993600770382,-0.20127930714046602,8.330553644362034,4.0578467572706405
2019-07-18,9997.792321463241,10666.482421875,8.392463011363315,0,Bitcoin,0.0,9997.993600770382,-0.20127930714046602,9.762350711755422,5.784327766714291
2019-07-18,9997.792321463241,0.0587720014154911,0.9653566842546819,0,Cardano,0.0,9997.993600770382,-0.20127930714046602,1.0300953895601634,0.669910642208979
2019-07-18,9997.792321463241,226.566162109375,11.504308044246944,0,Ethereum,0.0,9997.993600770382,-0.20127930714046602,9.965555671680896,2.8274188887384577
2019-07-18,9997.792321463241,0.3231759965419769,6.797274327425285,0,Ripple,0.0,9997.993600770382,-0.20127930714046602,8.148371090238935,6.104520429333231
2019-07-18,9997.792321463241,101.08541870117188,16.22105253719824,0,Litecoin,0.0,9997.993600770382,-0.20127930714046602,16.181298715020123,12.166536463906581
2019-07-18,9997.792321463241,2.679090976715088,7.677422250787373,0,Chainlink,0.0,9997.993600770382,-0.20127930714046602,15.773644999479092,5.770588063947866
2019-07-19,9997.792321463241,221.3334197998047,15.726927628915849,0,Ethereum,0.0,9997.993600770382,-0.20127930714046602,11.016728414697448,2.812961740022592
2019-07-19,9997.792321463241,98.40265655517578,15.896528388210488,0,Litecoin,0.0,9997.993600770382,-0.20127930714046602,16.263282477683184,12.287212795213772
2019-07-19,9997.792321463241,0.982151985168457,5.82097922968703,0,Tezos,0.0,9997.993600770382,-0.20127930714046602,8.230214691469373,4.108422914012726
2019-07-19,9997.73474335097,82.2966537475586,7.608354949168825,0,Monero,0.01578006317116807,9997.964811714246,-0.23006836327703148,16.179587474380067,9.366808479526457
2019-07-19,9997.73474335097,0.3206050097942352,6.5965259725648675,0,Ripple,0.0,9997.964811714246,-0.23006836327703148,8.09625596829744,6.097755574916812
2019-07-19,9997.73474335097,10530.732421875,7.093160958275755,0,Bitcoin,0.0,9997.964811714246,-0.23006836327703148,9.623243320101366,5.810072111541829
2019-07-19,9997.73474335097,2.6088509559631348,7.677422250787373,0,Chainlink,0.0,9997.964811714246,-0.23006836327703148,15.506905129253003,5.693473014071054
2019-07-19,9997.73474335097,0.0597870014607906,1.0020710442872094,0,Cardano,0.0,9997.964811714246,-0.23006836327703148,1.0371796719380972,0.6807167161137087
2019-07-20,9997.73474335097,1.0420620441436768,4.178775887978449,0,Tezos,0.0,9997.964811714246,-0.23006836327703148,8.09717213248854,3.9926476086482334
2019-07-20,9997.73474335097,2.6446409225463867,4.344962516433988,0,Chainlink,0.0,9997.964811714246,-0.23006836327703148,13.772989691256344,5.439185535873461
2019-07-20,9997.73474335097,10767.1396484375,5.21346479544339,0,Bitcoin,0.0,9997.964811714246,-0.23006836327703148,9.47708785987145,5.571120968636638
2019-07-20,9997.73474335097,0.0629580020904541,0.7520022868979344,0,Cardano,0.0,9997.964811714246,-0.23006836327703148,1.0277444354374201,0.6782690740446112
2019-07-20,9997.73474335097,100.60993957519533,15.247480090234971,0,Litecoin,0.0,9997.964811714246,-0.23006836327703148,16.27150369452561,12.387017406569845
2019-07-20,9997.830242879392,85.3226089477539,6.159989916346229,0,Monero,0.01578006317116807,9998.012561478457,-0.18231859906482492,16.14896655240286,8.65737105325928
2019-07-20,9997.830242879392,229.1192169189453,8.126212376511823,0,Ethereum,0.0,9998.012561478457,-0.18231859906482492,11.191091644675872,3.143554611674391
2019-07-20,9997.830242879392,0.3332090079784393,5.191287488541932,0,Ripple,0.0,9998.012561478457,-0.18231859906482492,8.0936827139366,5.902003809561885
2019-07-21,9997.830242879392,0.0612029992043972,0.7887166469304618,0,Cardano,0.0,9998.012561478457,-0.18231859906482492,0.9993366698351975,0.6718681923945979
2019-07-21,9997.830242879392,1.076889991760254,4.178775887978449,0,Tezos,0.0,9998.012561478457,-0.18231859906482492,7.973125132332733,3.8971494343816957
2019-07-21,9997.830242879392,2.5503549575805664,1.345748755515942,0,Chainlink,0.0,9998.012561478457,-0.18231859906482492,11.3842284808073,5.40012182383869
2019-07-21,9997.830242879392,225.6307678222656,1.7078306078150893,0,Ethereum,0.0,9998.012561478457,-0.18231859906482492,11.20480515513398,2.8852823076917016
2019-07-21,9997.830242879392,10599.10546875,6.325025545402788,0,Bitcoin,0.0,9998.012561478457,-0.18231859906482492,9.341991559155918,5.534920288087704
2019-07-21,9997.830242879392,0.3313089907169342,5.99428090798361,0,Ripple,0.0,9998.012561478457,-0.18231859906482492,8.001628409115856,5.797069781580748
2019-07-21,9997.830242879392,99.6275863647461,12.326762749345157,0,Litecoin,0.0,9998.012561478457,-0.18231859906482492,16.06653054179446,12.176014355445512
2019-07-21,9997.787155428461,83.95735931396484,10.679120924499333,0,Monero,0.01578006317116807,9997.991017752991,-0.2038623245304304,16.070898126407947,8.535658928183684
2019-07-22,9997.787155428461,10343.1064453125,8.706592787296298,0,Bitcoin,0.0,9997.991017752991,-0.2038623245304304,9.38628623187729,5.659710530522931
2019-07-22,9997.787155428461,2.4257290363311768,5.446445533351222,0,Chainlink,0.0,9997.991017752991,-0.2038623245304304,10.582640332556835,5.222360998226531
2019-07-22,9997.787155428461,217.5600128173828,0.9111053028068673,0,Ethereum,0.0,9997.991017752991,-0.2038623245304304,11.229262158691203,2.5459221593699004
2019-07-22,9997.762660646258,83.18122863769531,8.868446966912472,0,Monero,0.01578006317116807,9997.97877036189,-0.216109715631045,15.896171764297655,8.2126411833658
2019-07-22,9997.762660646258,1.1202709674835205,4.178775887978449,0,Tezos,0.0,9997.97877036189,-0.216109715631045,7.857575319967346,3.8175479805938863
2019-07-22,9997.762660646258,0.0594660006463527,0.6636822682358244,0,Cardano,0.0,9997.97877036189,-0.216109715631045,0.9867062138855104,0.6539687122909336
2019-07-22,9997.762660646258,95.41738891601562,11.028666153394129,0,Litecoin,0.0,9997.97877036189,-0.216109715631045,15.851154344381305,11.831181393897515
2019-07-22,9997.762660646258,0.3221060037612915,7.516460168682151,0,Ripple,0.0,9997.97877036189,-0.216109715631045,8.059751026844406,5.8429170662195995
2019-07-23,9997.762660646258,90.62262725830078,12.138100706161971,0,Litecoin,0.0,9997.97877036189,-0.216109715631045,15.839103839536111,11.76426271755546
2019-07-23,9997.762660646258,0.0558120012283325,0.03619233005278719,-1,Cardano,0.0,9997.97877036189,-0.216109715631045,1.0268087379333004,0.5291327118692124
2019-07-23,9997.762660646258,9900.767578125,9.322100761990935,0,Bitcoin,0.0,9997.97877036189,-0.216109715631045,9.490889286217866,5.77999527378121
2019-07-23,9997.689487634214,80.86270141601562,4.884558854334862,0,Monero,0.01578006317116807,9997.942183855866,-0.25269622165322325,15.80192604856724,7.425113988406126
2019-07-23,9997.689487634214,1.0695149898529053,2.910489614843515,0,Tezos,0.0,9997.942183855866,-0.25269622165322325,7.866233117058034,3.647158627728846
2019-07-23,9997.689487634214,0.3099260032176971,4.521775815154442,0,Ripple,0.0,9997.942183855866,-0.25269622165322325,8.096757016997852,5.621080674553629
2019-07-23,9997.689487634214,212.728515625,1.2074847331735292,0,Ethereum,0.0,9997.942183855866,-0.25269622165322325,11.239589665634998,2.28998392077966
2019-07-23,9997.689487634214,2.3709909915924072,4.096504123507998,0,Chainlink,0.0,9997.942183855866,-0.25269622165322325,10.170719197854073,4.824067767646791
2019-07-24,9997.689487634214,1.0096499919891355,4.492847277080214,0,Tezos,0.0,9997.942183855866,-0.25269622165322325,7.749606540486405,3.518430080653091
2019-07-24,9997.689487634214,9811.92578125,9.629854749338254,0,Bitcoin,0.0,9997.942183855866,-0.25269622165322325,9.613270566295009,5.892250754802738
2019-07-24,9997.689487634214,0.0590460002422332,0.2766468912334756,0,Cardano,0.0,9997.942183855866,-0.25269622165322325,1.0235769369682295,0.47322406801576655
2019-07-24,9997.689487634214,2.405395984649658,4.096504123507998,0,Chainlink,0.0,9997.942183855866,-0.25269622165322325,9.345408729354375,4.62641180515552
2019-07-24,9997.689487634214,94.3096694946289,12.478643434818707,0,Litecoin,0.0,9997.942183855866,-0.25269622165322325,15.819693112595067,11.706745397080036
2019-07-24,9997.677673775885,80.48837280273438,9.511510297009641,0,Monero,0.01578006317116807,9997.936276926703,-0.2586031508175771,15.549387081535912,7.195529371796199
2019-07-24,9997.677673775885,0.3159469962120056,6.118940803702554,0,Ripple,0.0,9997.936276926703,-0.2586031508175771,8.08960132635554,5.598897539154965
2019-07-24,9997.677673775885,217.0463714599609,1.2074847331735292,0,Ethereum,0.0,9997.936276926703,-0.2586031508175771,11.247957242083068,2.090547660634564
2019-07-25,9997.677673775885,0.0586640015244483,0.24970199178970554,0,Cardano,0.0,9997.936276926703,-0.2586031508175771,1.0278598826030902,0.43518807166962065
2019-07-25,9997.683812339888,80.68287658691406,7.754838706085659,0,Monero,0.01578006317116807,9997.939346208705,-0.2555338688161904,14.903046073426301,6.8416651988955355
